"indian silver greywood, white chuglam",terminalia bialata,andaman islands andmyanmar,30,50,m,1,1.5,m,680,kg/m3,"6,040",n,88.6,mpa,13.22,gpa,45.7,mpa,radial,5.4,tangential,7.4,volumetric,13.2,rated as moderately durable; poor insect resistance.,easy to work with hand and machine tools. glues and finishes well.,"veneer, furniture, cabinetry, and flooring.",,,,,,,
" ipe, brazilian walnut, lapacho", handroanthus spp. (formerly placed in the tabebuia genus), tropical americas (central and south america); also farmed commercially,30,40,m,0.6,1.2,m,"1,100",kg/m3,"15,620",n,177,mpa,22.07,gpa,93.8,mpa,radial,5.9,tangential,7.2,volumetric,12.4,"<span class=s1"">rated as very durable; excellent insect resistance", though some species are susceptible to marine borers. superb weathering characteristics. (</span>ipe was used for the boardwalk along the beach of new york city's coney island," and was said to have lasted 25 years before it needed to be replaced an amazing lifespan given the amount of traffic and environmental stresses put upon the wood.)"""," overall, ipe is a difficult wood to work, being extremely hard and dense, with high cutting resistance during sawing. ipe also has a pronounced blunting effect on cutting edges. the wood generally planes smoothly, but the grain can tearout on interlocked areas. also, ipe can be difficult to glue properly, and  surface preparation prior to gluing is recommended. straight-grained wood turns well, though the natural powdery yellow deposits can sometimes interfere with polishing or finishing the wood."," flooring, decking, exterior lumber, veneer, tool handles, and other turned objects.",,,,,
 iroko," milicia excelsa, m. regia (syn. chlorophora excelsa, c. regia)", tropical africa,30,40,m,1,1.5,m,660,kg/m3,"5,610",n,87.6,mpa,9.38,gpa,54,mpa,radial,2.8,tangential,3.8,volumetric,8.8," iroko is very durable, and is resistant to both rot and insect attack; it's sometimes used as a substitute for teak."," generally easy to work, with the exception of its interlocked grain, which may cause some tearout during surfacing operations. also, deposits of calcium carbonate are sometimes present, which can have a significant dulling effect on cutters. iroko glues and finishes well."," veneer, flooring, furniture, cabinetry, boatbuilding, turned items, and other small specialty wood items.",,,,,,,
" black ironwood, leadwood", krugiodendron ferreum," southern florida, caribbean, and centralamerica",6,9,m,0.2,0.3,m,"1,355",kg/m3,"16,280",n,125.5,mpa,20.46,gpa,68.6,mpa,radial,6.2,tangential,8,volumetric,11.6," reported to be very resistant to decay, and also resistant to termites."," high cutting resistance, and difficult to work due to density. turns and finishes well."," firewood, veneer, and small turned objects.",,,,,,,
 desert ironwood, olneya tesota, southwestern united states and northwestern mexico,6,10,m,0.3,0.6,m,"1,210",kg/m3,"14,500",n,75,mpa,,,,,,,,,,,,,,,,,,,,
" itin, caranda", prosopis kuntzei, gran chaco region of south america,6,11,m,0.3,0.6,m,"1,275",kg/m3,"14,220",n,153.8,mpa,17.38,gpa,87.6,mpa,radial,5.5,tangential,6.8,volumetric,14, itin is considered durable to very durable regarding decay resistance.," itin can be more difficult to work than other species of mesquite in the prosopis genus on account of its high density, but overall, it is manageable. glues, turns, and finishes well."," flooring, firewood, turned objects, cabinetry, furniture, carvings, and other small specialty wood items.",,,,,,,
 jarrah, eucalyptus marginata, australia,30,40,m,1,1.5,m,835,kg/m3,"8,270",n,108,mpa,14.7,gpa,66.2,mpa,radial,6.3,tangential,9.4,volumetric,16.4," jarrah is rated as very durable regarding decay resistance, and it is also quite resistant to insect attack."," jarrah tends to be difficult to machine on account of its high density and interlocked grain. jarrah also has a moderate blunting effect on cutting edges. jarrah turns, glues, and finishes well."," flooring, heavy construction, veneer, cabinetry, outdoor furniture, and turned objects.",,,,,,,
" jatoba, brazilian cherry", hymenaea courbaril," central america, southern mexico, northern south america, and the west indies",30,40,m,0.6,1.2,m,910,kg/m3,"11,950",n,155.2,mpa,18.93,gpa,81.2,mpa,radial,4.2,tangential,8,volumetric,12.1," jatoba is rated as being very durable in regards to rot resistance, and is also resistant to termites and most other insects. (though it has been reported to be susceptible to attack from marine borers.)"," jatoba is considered difficult to work with on account of its density and hardness, and has a moderate blunting effect on tool cutters. jatoba also tends to be difficult to plane without tearout due to its interlocking grain. however, jatoba glues, stains, turns, and finishes well.responds well to steam-bending."," flooring, furniture, cabinetry, tool handles, shipbuilding, railroad ties, turned objects, and other small specialty items.",,,,,,,
 jelutong, dyera costulata," malaysia, borneo, and various regions in southeast asia",30,60,m,1.5,1.8,m,450,kg/m3,"1,740",n,55.4,mpa,8.44,gpa,29.3,mpa,radial,2.3,tangential,5.5,volumetric,6.2," generally rated as non-durable to perishable regarding decay resistance, and also susceptible to insect attack."," jelutong's low density make it very easy to work with both hand and machine tools. some gum buildup may occur on cutting tools, but overall results are good. glues, stains, turns, and finishes well."," patternmaking, carving, and other small specialty wood items.",,,,,,,
" goncalo alves, tigerwood, jobillo", astronium graveolens (syn. a. fraxinifolium), from mexico southward to brazil,30,40,m,1,1.5,m,905,kg/m3,"9,640",n,117,mpa,16.56,gpa,74.2,mpa,radial,4.2,tangential,7.8,volumetric,11.2," goncalo alves has excellent weathering properties, and is rated as very durable regarding decay resistance."," goncalo alves is generally not too difficult to work, despite its high density. figured pieces with irregular grain can pose a challenge in planing and machining operations. goncalo alves can also have a moderate blunting effect on cutters. the wood is very resistant to moisture absorption, which can make it difficult to glue. goncalo alves turns and finishes well."," flooring, veneers, furniture, cabinetry, carving, turned objects, and other small wood specialty objects such as pool cues, archery bows, knife handles, etc.",,,,,,,
 african juniper, juniperus procera, east africa,30,37,m,1.2,1.5,m,535,kg/m3,"3,960",n,80.4,mpa,10.09,gpa,49.4,mpa,radial,3.3,tangential,5,volumetric,8.3, no data available., no data available., no data available.,,,,,,,
 alligator juniper, juniperus deppeana, southwestern united states and northern mexico,9,15,m,0.6,1,m,585,kg/m3,"5,160",n,46.2,mpa,4.48,gpa,28.4,mpa,radial,2.7,tangential,3.6,volumetric,7.8, no data available., no data available., no data available.,,,,,,,
karri,eucalyptus diversicolor,southwestern australia,45,60,m,1.8,3,m,885,kg/m3,"9,030",n,127.8,mpa,20.44,gpa,71.6,mpa,radial,7.8,tangential,12.9,volumetric,20.7," rated as durable to moderately durable; moderate insect resistance, though susceptible to termites.","difficult to work on account of its density. also may cause tearout during surfacing operations, especially on quartersawn surfaces. has a tendency to blunt cutters. glues and finishes well.","<span style=line-height 1.5em;""> flooring", furniture, cabinetry, plywood," and other construction purposes.</span>""",,,
" katalox, mexican royal ebony", swartzia spp. (s. cubensis)," southern mexico, central america, and northern south america",30,40,m,0.6,1.2,m,"1,150",kg/m3,"16,260",n,193.2,mpa,25.62,gpa,105.1,mpa,radial,3.9,tangential,7.6,volumetric,11.2," varies depending upon species, but generally very durable. heartwood is usually considered to have a high resistance to decay and termites; though it is susceptible to marine borers."," katalox is typically considered difficult to work on account of its high density. the wood has a moderate to high blunting effect on cutters, and if there is interlocked grain present, tearout can occur during planing. can be troublesome to glue because of its high density and natural oils present."," inlays, fine furniture and cabinetry, parquet flooring, guitars, turnings, and other small specialty items.",,,,,,,
" kauri, ancient kauri"," agathis spp. (a. australis, a. alba, and a. vitiensis)"," primarily new zealand, australia, and oceania",45,60,m,1.5,3,m,540,kg/m3,"3,230",n,86.6,mpa,11.87,gpa,42.3,mpa,radial,4.1,tangential,6,volumetric,11.3," varies with species, generally non-durable to moderately durable. vulnerable to insect attack."," kauri's moderate density, along with its straight and consistent grain give it good workability. most machining and shaping operations can be performed with a minimum of trouble. glues and finishes well."," boatbuilding, furniture, cabinetry, veneer, musical instruments (guitars), and turned objects.",,,,,,,
 kempas, koompassia malaccensis, malaysia and indonesia,30,40,m,1,1.5,m,880,kg/m3,"7,800",n,118.5,mpa,20.09,gpa,67.3,mpa,radial,5.1,tangential,6.7,volumetric,13.3, heartwood is rated as moderately durable to durable regarding decay resistance. kempas is susceptible to termite attacks.," kempas is considered to be a difficult timber to work on account of both its density and its interlocked grain. also, sections of the wood may contain stone-like streaks of brittle areas, which can have a blunting effect on cutting edges, and make machining difficult. kempas is slightly acidic and can be corrosive to metals. the wood accepts stains and finishes well."," flooring, heavy construction, railroad crossties, plywood, and pallets (throughout its natural range).",,,,,,,
"kentucky coffeetree, coffeetree"," gymnocladus spp.,gymnocladus dioicus", eastern north america,20,30,m,0.6,1,m,675,kg/m3,"6,180",n,72.4,mpa,9.79,gpa,45.5,mpa,radial,4.1,tangential,7.6,volumetric,11.9," reports range from moderately durable to very durable regarding decay resistance, and is reported to fare well in direct ground contact. reports are mixed on resistance to insect attack."," coffeetree has good working characteristics, and nearly every machining operation can be done with good and expected results. glues, stains, and finishes well."," furniture,cabinetry, fence posts, and utility wood.",,,,,,,
"keruing, apitong",dipterocarpus spp.,southeast asia,30,60,m,1,1.5,m,745,kg/m3,"6,170",n,115.2,mpa,15.81,gpa,61.4,mpa,radial,5.5,tangential,10.8,volumetric,16.3," varies depending on species, though generally reported as moderately durable; moderate to poor insect resistance."," generally easy to work with hand or machine tools, though silica present in the wood tends to dull cutters. also, resin can exude from the wood and build up on tools and also make wood finishing difficult. movement in service is fairly large."," furniture, flooring, trailer decks, and utility lumber.",,,,,,,
" bubinga, kevazingo"," guibourtia spp. (g. demeusei, g. pellegriniana, g. tessmannii, etc.)", equatorial africa,40,45,m,1,2,m,890,kg/m3,"10,720",n,168.3,mpa,18.41,gpa,75.8,mpa,radial,6,tangential,8.2,volumetric,13.9, ranges from moderately durable to very durable depending upon the the species. bubinga is also reported to be resistant to termite and marine borer attack.," easy to work overall, though depending upon the species bubinga can have silica present, which can prematurely dull cutting edges. also, on pieces with figured or interlocking grain, tearout can occur during planing or other machining operations. gluing can occasionally be problematic due to bubinga's high density and natural oils. turns and finishes well."," veneer, inlays, fine furniture, cabinetry, turnings, and other specialty items. since bubinga trees can grow so large, natural-edge slabs of the wood have also been used in tabletops and other specialized projects.",,,,,,,
" muninga,kiaat, mukwa", pterocarpus angolensis, south-central africa,12,18,m,0.5,0.8,m,605,kg/m3,"6,050",n,98.2,mpa,8.73,gpa,55.3,mpa,radial,1.7,tangential,2.8,volumetric,5.4, heartwood is rated as being durable to moderately durable; good resistance to insect attack.," generally easy to work with tools, though if there is interlocked grain present, it may tearout during planing operations. moderate blunting effect on cutters. glues, stains, and finishes well."," furniture, boatbuilding, veneer, turnings, and other small wooden objects.",,,,,,,
